"participant_id";"entry_no";"top_tracks_isrc";"top_tracks_title";"top_tracks_spotify_id";"top_tracks_artist";"top_tracks_cover";"top_tracks_label";"top_tracks_album_name";"top_tracks_release_date";"top_tracks_album_type";"top_tracks_duration_ms";"top_tracks_popularity";"top_tracks_acousticness";"top_tracks_danceability";"top_tracks_energy";"top_tracks_key";"top_tracks_loudness";"top_tracks_speechiness";"top_tracks_instrumentalness";"top_tracks_liveness";"top_tracks_valence";"top_tracks_tempo";"last_tracks_played_at";"last_tracks_context_type";"last_tracks_context_uri";"top_artists_type";"top_artists_popularity";"top_artists_followers";"top_artists_genres";"top_artists_cover";"top_artists_name";"top_artists_spotify_id"
"141";"34";"NL1MT2100116";"Vessel";"6SEELz622qx4uK9CrTJn6n";"Junes";"https://i.scdn.co/image/ab67616d0000b273203d5d382398704499a7b423";"Kalahari Oyster Cult";"Shifting Sands";"2021-06-30";"SINGLE";"370285";"7";"0.0109";"0.777";"0.476";"11";"-13.438";"0.069";"0.943";"0.195";"0.697";"139.981";"";"";"";"artist";"12";"0";"latin tech house";"https://i.scdn.co/image/ab6761610000e5eb4db224c0b345eace0f32acc2";"Bizen Lopez";"4hLHu3sDPefRP3zaEKo7Ku"
"141";"35";"GBK6Y2056101";"Electric Mama";"4O2Cd6mRDAwXp5ggwDNYep";"Jamie Jones,Harvy Valencia";"https://i.scdn.co/image/ab67616d0000b273aae9b0b4cff78a9767f0f48f";"HOTTRAX";"Electric Mama";"2020-12-18";"SINGLE";"407343";"28";"0.0000674";"0.808";"0.995";"6";"-6.607";"0.0429";"0.842";"0.0573";"0.952";"127.997";"";"";"";"artist";"76";"0";"electro latino, reggaeton, trap latino, urbano latino";"https://i.scdn.co/image/ab6761610000e5ebb5496c4b788e181679069ee8";"Wisin & Yandel";"1wZtkThiXbVNtj6hee6dz9"
"141";"36";"FRZIN1001275";"Back to Disco";"5l4YP3iKD3ymkhtXAtyBOG";"Superfunk";"https://i.scdn.co/image/ab67616d0000b2739a8ec4ffac6f39bac1ecb469";"Wagram Music / Balagan Music";"Hold Up";"2000-02-26";"ALBUM";"275513";"8";"0.000023";"0.769";"0.883";"11";"-5.393";"0.0769";"0.882";"0.265";"0.843";"129.863";"";"";"";"artist";"0";"0";"";"https://i.scdn.co/image/ab6761610000e5eb749de95c96d97cbe5dcc161a";"Sisio Gagliardi";"6CX12Ws6fhc0wMQdRcWxEc"
"141";"37";"CA5KR2160168";"Enferma";"1gutcKJ5ozGEVjFW3qgV0G";"Romin";"https://i.scdn.co/image/ab67616d0000b273dd1a5b09a1e8c129fcdf3b5f";"Habitat";"Darbuka";"2021-04-19";"SINGLE";"375937";"0";"0.00522";"0.808";"0.646";"6";"-8.695";"0.076";"0.907";"0.0479";"0.713";"128.004";"";"";"";"artist";"0";"0";"";"https://i.scdn.co/image/ab67616d0000b27337b152421e734e0343dacdbb";"Gus Arancibia";"5S0YIVCXU3MvsQC69uTRCt"
"141";"38";"QZ5FA1751993";"Drippin'";"3hRgJDDSSv7ldLVlWUlas9";"Gunna";"https://i.scdn.co/image/ab67616d0000b273d00a36fea0639c48eb0ee312";"300 Entertainment";"Drip Season 3 (Deluxe)";"2018-02-02";"ALBUM";"156734";"50";"0.045";"0.86";"0.365";"0";"-7.102";"0.439";"0";"0.122";"0.148";"147.031";"";"";"";"artist";"82";"0";"atl hip hop, melodic rap, rap, trap";"https://i.scdn.co/image/ab6761610000e5eb6501f8a7d50c56e86e46f920";"Gunna";"2hlmm7s2ICUX0LVIhVFlZQ"
"141";"39";"NLR341050003";"Preacher Man - Original";"5XWtHuLUPjwAtn0BkzesBz";"Arado,Den Ishu";"https://i.scdn.co/image/ab67616d0000b273adf9d64ba58fef6e7b9591da";"Area Remote";"Preacher Man";"2010-06-23";"SINGLE";"422370";"0";"0.000483";"0.824";"0.86";"1";"-8.419";"0.0802";"0.685";"0.0673";"0.234";"122.997";"";"";"";"artist";"16";"0";"";"https://i.scdn.co/image/ab6761610000e5eb0c2b8bec583acff798d0d20c";"Ryan Resso";"5kgvSiEt7OdyYrM0xLHXO9"
"141";"40";"DEDL81001252";"Plug Me - Johnny D. Remix";"02A5eyWbOi3bPL6BhW61K6";"Paolo Martini & Paul C";"https://i.scdn.co/image/ab67616d0000b273d57dd54e382001b017e4b1be";"AMA Recordings";"Special One EP";"2010-07-16";"SINGLE";"527341";"2";"0.0000577";"0.814";"0.86";"11";"-9.959";"0.0707";"0.902";"0.09";"0.302";"124.012";"";"";"";"artist";"14";"0";"tech house";"https://i.scdn.co/image/ab6761610000e5ebeac5653c1446d6e1bfe00fa0";"Alessio Bianchi";"77JU51aCUZReg3WdkCByB1"
"141";"41";"USIR19200858";"Stranded On Death Row";"30f3BvAdiGmQXOmXXwLL3h";"Dr. Dre,Bushwick Bill";"https://i.scdn.co/image/ab67616d0000b2739710731c9d7baec635f1bab1";"ARY, Inc. under exclusive license to Interscope Records";"The Chronic";"1992-12-15";"ALBUM";"286053";"48";"0.274";"0.635";"0.92";"1";"-2.639";"0.313";"0";"0.0752";"0.539";"91.356";"";"";"";"artist";"74";"0";"atl hip hop, hip hop, pop rap, rap, trap";"https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34";"Migos";"6oMuImdp5ZcFhWP0ESe6mG"
"141";"42";"USSM10407520";"Shake Your Body (Down to the Ground) - Single Edit";"6lSVidZXCnOnYAWcgIqVDF";"The Jacksons";"https://i.scdn.co/image/ab67616d0000b273ed1c305cd1e673fe925407ce";"Epic/Legacy";"The Essential Michael Jackson";"2005-07-19";"COMPILATION";"224893";"52";"0.0307";"0.774";"0.803";"0";"-4.959";"0.0877";"0";"0.347";"0.813";"117.779";"";"";"";"artist";"14";"0";"";"https://i.scdn.co/image/ab6761610000e5eb136bdbc7de9e6d0e0c74774b";"Davide Mentesana";"4w64b8gztDmjeqD4bEKIMJ"
"141";"43";"USJ3Q1000029";"Riding The Edge - Camea Acid Remix";"17Rs6aGfnvSGv62Lx6OUmt";"Afternoon Coffee Boys";"https://i.scdn.co/image/ab67616d0000b27341be190d31ee9dcb8399d6ec";"Clink";"Riding The Edge";"2010-12-10";"SINGLE";"415457";"0";"0.000215";"0.812";"0.833";"6";"-9.838";"0.0633";"0.943";"0.0829";"0.714";"125.016";"";"";"";"artist";"7";"0";"tech house";"https://i.scdn.co/image/ab6761610000e5ebd0d10d2d0fd7db80302b8fa7";"Manu Fuentes";"5gaF0h42TZNXfQ1doGqBNG"
"141";"44";"QZ5FN1757202";"Long Hair";"4V2UJlJWvDnQFedVaFsr39";"Dropzilla";"https://i.scdn.co/image/ab67616d0000b273a5cd3051521cf7fd420f86ff";"Not So Fast Records";"Recapitulations";"2017-11-06";"COMPILATION";"487386";"0";"0.000391";"0.768";"0.891";"9";"-6.951";"0.039";"0.938";"0.1";"0.962";"130.021";"";"";"";"artist";"64";"0";"cloud rap, dark trap, phonk";"https://i.scdn.co/image/ab6761610000e5eb9b97b028946cf00184a43701";"Ramirez";"3H6CaRooDAoCeRCpYwOXj2"
"141";"45";"QM24S2301698";"Work Out";"4ONoOH59Y95Ro9BrqfwojZ";"Juicy J,Finesse2tymes";"https://i.scdn.co/image/ab67616d0000b273c87b6990f2461b3b8049fb0c";"Trippy Music LLC";"Mental Trillness";"2023-03-31";"ALBUM";"185167";"46";"0.00524";"0.848";"0.685";"7";"-4.588";"0.305";"0";"0.198";"0.688";"170.015";"";"";"";"artist";"51";"0";"dirty south rap, gangster rap, new orleans rap, southern hip hop";"https://i.scdn.co/image/a1e9e07e5866f67d1e53515aa488d1d46883ad1d";"Master P";"7zICaxnDB9ZprDSiFpvbbW"
"141";"46";"GBZGQ0900175";"Get Some Groove";"1RrdE3DKE67tZ8YUWaNr7o";"Induceve";"https://i.scdn.co/image/ab67616d0000b2734da9b9e13ceed2e1294c8415";"Dubsided";"Pick It Up EP";"2010-07-04";"SINGLE";"385693";"0";"0.071";"0.837";"0.948";"7";"-8.7";"0.062";"0.936";"0.0896";"0.371";"125.856";"";"";"";"artist";"25";"0";"";"https://i.scdn.co/image/ab6761610000e5eba7f67d846b76a88ba90903c9";"Alec Falconer";"3E7E1RG43TpwTzlX4duGp5"
"141";"47";"DEHN60710083";"One Fat Drum feat. JD73, Shovell The Drum Warrior, Wolfgang Haffner - Original Mix";"37FC9fjgjf83ZeDQMtkmi4";"ACID MONDAYS,JD73,Shovell The Drum Warrior,Wolfgang Haffner";"https://i.scdn.co/image/ab67616d0000b273c8d80161a2b3bc662051c0bc";"Deep Vibes";"El Recorrido EP feat. JD73, Shovell The Drum Warrior, Wolfgang Haffner";"2013-01-28";"SINGLE";"468810";"5";"0.0191";"0.803";"0.943";"8";"-8.953";"0.0462";"0.913";"0.0826";"0.216";"123.005";"";"";"";"artist";"39";"0";"deep tech house, funky tech house";"https://i.scdn.co/image/ab6761610000e5eb6ee13162ba02d95c2c393e18";"Sllash & Doppe";"1mPUNeOkJql5onhKwqiLMj"
"142";"48";"USAT22000162";"WHATS POPPIN";"1jaTQ3nqY3oAAYyCTbIvnM";"Jack Harlow";"https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889";"Generation Now/Atlantic";"Sweet Action";"2020-03-13";"ALBUM";"139741";"79";"0.017";"0.923";"0.604";"11";"-6.671";"0.245";"0";"0.272";"0.826";"145.062";"";"";"";"artist";"71";"0";"crunk, memphis hip hop, pop rap, rap, southern hip hop, trap";"https://i.scdn.co/image/ab6761610000e5eb116fc50265ef72d7e66723a5";"Juicy J";"5gCRApTajqwbnHHPbr2Fpi"
"142";"49";"USPO10000874";"Gangsta Gangsta";"1pOIpxfrQ8AszXZdKR3aH3";"N.W.A.";"https://i.scdn.co/image/ab67616d0000b273c79a70e8167cc1a4fab83781";"Priority Records";"Straight Outta Compton";"1988-08-08";"ALBUM";"336917";"65";"0.0279";"0.894";"0.698";"6";"-8.264";"0.275";"0.00000356";"0.329";"0.695";"98.104";"";"";"";"artist";"40";"0";"deep house, garage house";"https://i.scdn.co/image/ab6761610000e5eba8acffcb0f02a43a54c77f40";"Kerri Chandler";"7nqpEU6DCHkNtK1bYsyS3W"
"142";"50";"DELJ81824309";"Taxi";"0dokj4BQB4EN4fDw3Ud2m2";"$OHO BANI,Hugo Nameless,Fruchtmax";"https://i.scdn.co/image/ab67616d0000b273d12dba0d6a79d05b0cb29ce8";"recordJet";"Nase voll, Taschen leer";"2018-12-16";"ALBUM";"173600";"0";"0.0154";"0.906";"0.838";"9";"-6.08";"0.259";"0.0000032";"0.0318";"0.841";"150.063";"";"";"";"artist";"1";"0";"";"https://i.scdn.co/image/ab6761610000e5eb61ecc92938952a480f58ab29";"Federika";"5hTYhrMMTWZrDpmJktOolj"
"142";"1";"USBB40580807";"Gimme the Loot - 2005 Remaster";"1xIxMz1sNQ4b6svH1GuTtF";"The Notorious B.I.G.";"https://i.scdn.co/image/ab67616d0000b273db09958534ac66f9a90d3cf7";"Bad Boy Records";"Ready to Die (The Remaster)";"1994-09-13";"ALBUM";"285946";"68";"0.0888";"0.721";"0.662";"7";"-8.136";"0.403";"0";"0.178";"0.68";"94.191";"";"";"";"artist";"73";"0";"alternative metal, funk metal, hard rock, nu metal, post-grunge, rap metal, rock";"https://i.scdn.co/image/ab6761610000e5eb29af2ffb6f4ddd6324f878bc";"Korn";"3RNrq3jvMZxD9ZyoOZbQOD"
"142";"2";"USVI20400210";"Compton";"0nUNxZPdIOAfHT3r9doeBj";"Guerilla Black,Beenie Man";"https://i.scdn.co/image/ab67616d0000b273d989a6c8844e40b313468d7f";"Virgin Records";"Guerilla City";"2004-01-01";"ALBUM";"233640";"52";"0.112";"0.876";"0.652";"5";"-7.151";"0.232";"0.000242";"0.327";"0.689";"83.006";"";"";"";"artist";"77";"0";"g funk, gangster rap, hip hop, rap, west coast rap";"https://i.scdn.co/image/83d2489cade1dadcdc533ddbcd74993d0ca6d4cb";"Dr. Dre";"6DPYiyq5kWVQS4RGwxzPC7"
"142";"3";"USJI10300857";"Trigga Gots No Heart";"5OCYEbWkIeIqeSDLKT0WBk";"Spice 1";"https://i.scdn.co/image/ab67616d0000b27305a2040670d6dbe15b6bcd90";"Jive";"Best Of Spice 1";"1992";"COMPILATION";"188466";"24";"0.0223";"0.621";"0.799";"7";"-5.37";"0.313";"0";"0.274";"0.786";"79.874";"";"";"";"artist";"95";"0";"canadian hip hop, canadian pop, hip hop, pop rap, rap";"https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9";"Drake";"3TVXtAsR1Inumwj472S9r4"
"142";"4";"USUG12100108";"GANGSTA PARTY";"0wUnKWRBSBG4BN3WJPCLws";"Duke Deuce,Offset";"https://i.scdn.co/image/ab67616d0000b2733956168af0b81c071b374e11";"Quality Control Music/Motown Records";"Duke Nukem";"2021-02-26";"ALBUM";"149787";"52";"0.0706";"0.9";"0.578";"4";"-7.249";"0.222";"0";"0.184";"0.671";"141.013";"";"";"";"artist";"43";"0";"german drill, german hip hop, hamburg hip hop";"https://i.scdn.co/image/ab6761610000e5ebb6e2bd19b06f14797e2cf9a5";"Nate57";"5PIdjtNMwJgYituTP77U3X"
"142";"5";"DEKF22300385";"EXPENSIVE SHIT";"1t3DUBo9FDyH8vROTU4fAi";"reezy,Luciano";"https://i.scdn.co/image/ab67616d0000b273e2da5c7f447ba1bd7bcd9582";"Four Music/2022 TEENAGER FOREVER Ent.";"MR. MISUNDERSTOOD";"2023-05-12";"ALBUM";"179622";"64";"0.0415";"0.801";"0.707";"10";"-6.298";"0.415";"0";"0.123";"0.894";"150.006";"";"";"";"artist";"62";"0";"emo rap, miami hip hop, pop rap, rap, trap";"https://i.scdn.co/image/ab6761610000e5eb6bc83a52ca96ea7e6ac30c7f";"Lil Pump";"3wyVrVrFCkukjdVIdirGVY"
"142";"6";"USAT20302430";"It's Funky Enough - Remastered Single";"63LiOsvf1w1DSbmjbxjh4b";"The D.O.C.";"https://i.scdn.co/image/ab67616d0000b2737ae597243fee5ca096a80566";"Rhino/Elektra";"No One Can Do It Better";"1989";"ALBUM";"269973";"55";"0.00257";"0.83";"0.797";"7";"-6.627";"0.152";"0";"0.272";"0.886";"90.229";"";"";"";"artist";"62";"0";"conscious hip hop, gangster rap, golden age hip hop, hip hop, old school hip hop, rap, west coast rap";"https://i.scdn.co/image/4f36d3f900eaf8381b0d3f5febe0e5bf8c94dbea";"N.W.A.";"4EnEZVjo3w1cwcQYePccay"
"142";"7";"GBDUW0600005";"Revolution 909";"5pgZpHqfv4TSomtkfGZGrG";"Daft Punk";"https://i.scdn.co/image/ab67616d0000b2738ac778cc7d88779f74d33311";"Daft Life Ltd./ADA France";"Homework";"1997-01-17";"ALBUM";"335026";"56";"0.0265";"0.745";"0.716";"11";"-7.918";"0.136";"0.846";"0.246";"0.828";"126.527";"";"";"";"artist";"87";"0";"atl hip hop, hip hop, rap, southern hip hop, trap";"https://i.scdn.co/image/ab6761610000e5eb24e41f491b129093a6fee383";"Future";"1RyvyyTE3xzB2ZywiAwp0i"
"142";"8";"DETM41610679";"Follow Me";"5ZL5YcNrsPMfPmquV5pgSE";"XATAR,2LADE";"https://i.scdn.co/image/ab67616d0000b27361fe2cc2c6d7e9250d27de15";"Alles Oder Nix Records";"Follow Me";"2020-10-29";"SINGLE";"123802";"40";"0.0083";"0.762";"0.701";"8";"-8.062";"0.394";"0";"0.0691";"0.554";"123.698";"";"";"";"artist";"74";"0";"atl hip hop, hip hop, pop rap, rap, trap";"https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34";"Migos";"6oMuImdp5ZcFhWP0ESe6mG"
"142";"9";"USC4R1902692";"RICKY";"2QbGvQssb0VLLS4x5NOmyJ";"Denzel Curry";"https://i.scdn.co/image/ab67616d0000b2735d46e4578c8e1adad9206480";"Loma Vista Recordings";"ZUU";"2019-05-31";"ALBUM";"147866";"64";"0.0399";"0.776";"0.562";"9";"-6.901";"0.363";"0";"0.138";"0.521";"169.03";"";"";"";"artist";"65";"0";"atl hip hop, melodic rap, plugg, rap, trap";"https://i.scdn.co/image/ab6761610000e5eb10379ac1a13fa06e703bf421";"Rich The Kid";"1pPmIToKXyGdsCF6LmqLmI"
"142";"10";"USWB10300466";"Hit the Floor";"4wHktoSf6C0C0fAO8IIWqs";"Linkin Park";"https://i.scdn.co/image/ab67616d0000b27389a8fab8bf8cd2b77da1fd17";"Warner Records";"Meteora (Bonus Edition)";"2003-03-24";"ALBUM";"164213";"61";"0.0629";"0.74";"0.959";"9";"-3.692";"0.193";"0";"0.0444";"0.878";"150.007";"";"";"";"artist";"67";"0";"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap";"https://i.scdn.co/image/ab6772690000c46c3074f51af22630a1c86da016";"DMX";"1HwM5zlC5qNWhJtM00yXzG"
"142";"11";"USPO10300101";"Ghetto Bird - Remastered";"6M3lqzrkzSKrBehkeAxTXc";"Ice Cube";"https://i.scdn.co/image/ab67616d0000b27368820c2a3865d138ab7daba3";"Priority Records";"Lethal Injection";"1993-12-07";"ALBUM";"231000";"56";"0.00246";"0.764";"0.803";"10";"-8.697";"0.164";"0.0184";"0.386";"0.423";"92.063";"";"";"";"artist";"81";"0";"east coast hip hop, gangster rap, hip hop, pop rap, rap";"https://i.scdn.co/image/ab6761610000e5ebc75afcd5a9027f60eaebb5e4";"JAY-Z";"3nFkdlSjzX9mRTtwJOzDYB"
"142";"12";"DETM41610699";"FLEBIX";"2uybCWl7NGLHEVbYqs3M5X";"SSIO,XATAR";"https://i.scdn.co/image/ab67616d0000b27320f61b382d192bbd14784dbd";"Alles Oder Nix Records";"FLEBIX";"2020-12-03";"SINGLE";"157900";"34";"0.037";"0.861";"0.909";"1";"-4.344";"0.303";"0";"0.0874";"0.831";"128.016";"";"";"";"artist";"72";"0";"german drill, german hip hop";"https://i.scdn.co/image/ab6761610000e5ebe55daa780cea45be1e83e51f";"Luciano";"3CJKkU0XuElRT1z8rEtIYg"
"142";"13";"NLA321900097";"Nero Forte";"56fiFTRrSiHHH3gBeaTg2P";"Slipknot";"https://i.scdn.co/image/ab67616d0000b27326f20b4d67c0c7b0f137ce4f";"Roadrunner Records";"We Are Not Your Kind";"2019-08-09";"ALBUM";"315177";"70";"0.000437";"0.336";"0.978";"7";"-2.358";"0.0846";"0.000525";"0.138";"0.496";"129.842";"";"";"";"artist";"64";"0";"east coast hip hop, hardcore hip hop, hip hop, queens hip hop";"https://i.scdn.co/image/ab6761610000e5ebf85a8db4c66d84f796d2afe5";"Mobb Deep";"6O2zJ0tId7g07yzHtX0yap"
"142";"14";"USRC11300223";"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)";"7xVLFuuYdAvcTfcP3IG3dS";"A$AP Ferg,French Montana,A$AP Rocky,Trinidad James,ScHoolboy Q";"https://i.scdn.co/image/ab67616d0000b273005ca921bdef6548d4f71b76";"A$AP Worldwide/Polo Grounds Music";"Trap Lord";"2013-08-19";"ALBUM";"283693";"70";"0.0246";"0.841";"0.733";"1";"-5.077";"0.142";"0";"0.174";"0.284";"130.009";"";"";"";"artist";"71";"0";"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap";"https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c";"Ice Cube";"3Mcii5XWf6E0lrY3Uky4cA"
"142";"15";"DEQ121320103";"Einbürgerungstest für schwererziehbare Migrantenkinder";"1HJXoSyFwpVn3G6lP1EnIM";"SSIO,KALIM";"https://i.scdn.co/image/ab67616d0000b27357d7641872655e70777d22ab";"Alles Oder Nix Records";"BB.U.M.SS.N. (Spezial Edition)";"2013-09-13";"ALBUM";"211720";"38";"0.0473";"0.597";"0.852";"6";"-3.685";"0.395";"0";"0.108";"0.553";"176.358";"";"";"";"artist";"61";"0";"g funk, gangster rap, hip hop, rap, west coast rap";"https://i.scdn.co/image/86dccc14ded05c08b96d314a5b0ddf95bb01f013";"Eazy-E";"7B4hKK0S9QYnaoqa9OuwgX"
"142";"16";"USUG11802313";"How Did I Get Here (feat. J. Cole)";"32iPykTXUNZ9oGyACGUybq";"Offset,J. Cole";"https://i.scdn.co/image/ab67616d0000b2737028679269dc6a5a29ce8f36";"Quality Control Music/Motown Records";"FATHER OF 4";"2019-02-22";"ALBUM";"276794";"56";"0.507";"0.883";"0.544";"2";"-7.92";"0.233";"0.0000016";"0.08";"0.114";"129.993";"";"";"";"artist";"87";"0";"detroit hip hop, hip hop, rap";"https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b";"Eminem";"7dGJo4pcD2V6oG8kP0tJRR"
"142";"17";"USIR19100597";"Jerry Was A Race Car Driver";"19C0LKY3DCcQtuviPJNy5d";"Primus";"https://i.scdn.co/image/ab67616d0000b2735058bc348ce35fb97ab2be98";"Interscope";"Sailing The Seas Of Cheese";"1991-01-01";"ALBUM";"190840";"60";"0.0099";"0.508";"0.887";"1";"-12.377";"0.0661";"0.392";"0.345";"0.724";"122.655";"";"";"";"artist";"87";"0";"atl hip hop, hip hop, rap";"https://i.scdn.co/image/ab6761610000e5eb35ca7d2181258b51c0f2cf9e";"21 Savage";"1URnnhqYAYcrqrcwql10ft"
"142";"18";"USIR19902309";"Break Stuff";"5cZqsjVs6MevCnAkasbEOX";"Limp Bizkit";"https://i.scdn.co/image/ab67616d0000b2733783782de74f61e36795bf9c";"Interscope";"Significant Other";"1999";"ALBUM";"166706";"82";"0.0127";"0.432";"0.884";"8";"-6.659";"0.13";"0.000527";"0.166";"0.624";"108.948";"";"";"";"artist";"77";"0";"memphis hip hop, rap";"https://i.scdn.co/image/ab6761610000e5ebcc5865053e7177aeb0c26b62";"NLE Choppa";"0ErzCpIMyLcjPiwT4elrtZ"
"142";"19";"USIR10001123";"My Generation";"6holGuk1jKHTdWyWBOZi8l";"Limp Bizkit";"https://i.scdn.co/image/ab67616d0000b2734a31b146c7cf07705d912efe";"Interscope";"Chocolate Starfish And The Hot Dog Flavored Water";"2000-10-17";"ALBUM";"221000";"71";"0.00231";"0.458";"0.978";"11";"-2.389";"0.191";"0.00000212";"0.111";"0.342";"104.012";"";"";"";"artist";"42";"0";"";"https://i.scdn.co/image/ab6761610000e5eb491119e974506137922df962";"2LADE";"2N5EUidcVv9pnicQFDeK5W"
"142";"20";"NLA329980193";"Eyeless";"7MEHTWzEi3z7P2jEWAcdHZ";"Slipknot";"https://i.scdn.co/image/ab67616d0000b273baf04a1d30db6ac9de26da7d";"Roadrunner Records";"Slipknot (10th Anniversary Edition)";"2009-09-09";"ALBUM";"236360";"68";"0.000463";"0.293";"0.997";"4";"-4.364";"0.217";"0.0000395";"0.415";"0.13";"100.348";"";"";"";"artist";"67";"0";"dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop";"https://i.scdn.co/image/ab6761610000e5ebb00f2e31d509ddc6fa0eb24b";"Denzel Curry";"6fxyWrfmjcbj5d12gXeiNV"
"142";"21";"USWB19903956";"O.G. Original Gangster";"0G3ImRQDWtOTwTK1oL5uWF";"ICE-T";"https://i.scdn.co/image/ab67616d0000b273130dcab9b9d160b5d9352c78";"Rhino/Warner Records";"O.G. Original Gangster";"1991";"ALBUM";"283293";"43";"0.115";"0.887";"0.847";"7";"-10.885";"0.253";"0.0000824";"0.216";"0.739";"103.008";"";"";"";"artist";"84";"0";"conscious hip hop, hip hop, north carolina hip hop, rap";"https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a";"J. Cole";"6l3HvQ5sa6mXTsMTB19rO5"
"142";"22";"NLA321900100";"Red Flag";"4SsgF844NGbl7UFcymqWKy";"Slipknot";"https://i.scdn.co/image/ab67616d0000b27326f20b4d67c0c7b0f137ce4f";"Roadrunner Records";"We Are Not Your Kind";"2019-08-09";"ALBUM";"251697";"58";"0.0000212";"0.386";"0.977";"9";"-2.823";"0.0439";"0.241";"0.114";"0.348";"108.461";"";"";"";"artist";"53";"0";"german hip hop, hamburg hip hop, kurdish hip hop";"https://i.scdn.co/image/ab6761610000e5ebc648dd11f5c5a46bc8d044fd";"XATAR";"6XFQvBHGEr3mRfOHcqPXv8"
"142";"23";"NLA320119545";"The Heretic Anthem";"3OYZWMm5m2DEwq2Tc1ukTh";"Slipknot";"https://i.scdn.co/image/ab67616d0000b273a62eefef8ee83d5e09aa8331";"Roadrunner Records";"Iowa";"2001";"ALBUM";"254000";"66";"0.000562";"0.451";"0.993";"1";"-4.143";"0.185";"0.00479";"0.152";"0.14";"100.827";"";"";"";"artist";"79";"0";"hard rock, metal, old school thrash, rock, thrash metal";"https://i.scdn.co/image/ab6761610000e5eb69ca98dd3083f1082d740e44";"Metallica";"2ye2Wgw4gimLv2eAKyk1NB"
"142";"24";"USUYG1031228";"Hannah Montana";"3SnLc0bQjQeE3HgGdNfb8u";"Migos";"https://i.scdn.co/image/ab67616d0000b2738c1bb31c73c0a479830e78fd";"Quality Control Music";"Young Rich N*ggas";"2013-07-09";"ALBUM";"212712";"47";"0.103";"0.902";"0.743";"0";"-3.495";"0.284";"0.00000553";"0.0956";"0.626";"135.951";"";"";"";"artist";"53";"0";"alternative metal, alternative rock, funk metal, funk rock, grunge, nu metal";"https://i.scdn.co/image/ab6761610000e5eb54ed648a0c70ed8910840f4a";"Primus";"64mPnRMMeudAet0E62ypkx"
"142";"25";"USAT21906323";"2 Seater (feat. G-Eazy & Offset)";"57lEOoQ3Szzy1xbF89JBWR";"YBN Nahmir,G-Eazy,Offset";"https://i.scdn.co/image/ab67616d0000b273f7a14ffb87c93b4879f6613f";"Art@War/Atlantic Records";"2 Seater (feat. G-Eazy & Offset)";"2020-03-19";"SINGLE";"229806";"50";"0.00132";"0.972";"0.691";"11";"-4.288";"0.0798";"0.00000618";"0.115";"0.637";"125.03";"";"";"";"artist";"63";"0";"dirty south rap, gangster rap, memphis hip hop, rap, southern hip hop, tennessee hip hop, trap";"https://i.scdn.co/image/ab6761610000e5eb38197044dd7bdb898225e6d7";"Yo Gotti";"6Ha4aES39QiVjR0L2lwuwq"
"142";"26";"DETA81900008";"Keine Party";"17NTBIPPmU6eR0QCEzw2y2";"Deichkind";"https://i.scdn.co/image/ab67616d0000b273001c37ed2dd16d2200e783d0";"Sultan Günther Music";"Wer Sagt Denn Das?";"2019-09-26";"ALBUM";"334133";"40";"0.000791";"0.709";"0.72";"1";"-6.213";"0.0433";"0.000789";"0.0727";"0.48";"124.988";"";"";"";"artist";"79";"0";"g funk, gangster rap, hip hop, pop rap, rap, west coast rap";"https://i.scdn.co/image/ab6761610000e5eb9a398209a4ef3360dce2dec4";"Snoop Dogg";"7hJcb9fa4alzcOq3EaNPoG"
"142";"27";"NLA321400313";"The Negative One";"1xn6RBUCgZBYyaNRaqeVWP";"Slipknot";"https://i.scdn.co/image/ab67616d0000b273b25ef76c43a12d5e13742799";"Roadrunner Records";".5: The Gray Chapter (Special Edition)";"2014-10-17";"ALBUM";"325171";"26";"0.0002";"0.505";"0.979";"0";"-1.665";"0.0715";"0.00135";"0.334";"0.312";"108.2";"";"";"";"artist";"77";"0";"hip hop, pop rap, rap, trap";"https://i.scdn.co/image/ab6761610000e5eb1d8e3ecf59f556b8e4fafce8";"Tyga";"5LHRHt1k9lMyONurDHEdrp"
